Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2021-04-15,131.57337951660156,132.06249988655176,130.73209188321647,130.90818297831848,89347100
2021-04-16,131.2407684326172,131.73966578761528,130.37991188899602,131.37772152575985,84922400
2021-04-19,131.90599060058594,132.5222871031633,130.43862934817926,130.60492849890622,94264200
2021-04-20,130.21359252929688,132.58093272949054,128.94187690393258,132.08203545204475,94812300
2021-04-21,130.59512329101562,130.8396834469913,128.44299690378307,129.4799295768372,68847100
2021-04-22,129.06907653808594,131.2309800623084,128.55061017652483,130.1451323202757,84566500
2021-04-23,131.39730834960938,132.17988902990155,129.28430468857326,129.28430468857326,78657500
2021-04-26,131.7886199951172,132.1212183306872,130.6538569277666,131.89622709506892,66905100
2021-04-27,131.4657440185547,132.46355353704712,131.19183786473573,132.07224836961583,66015800
2021-04-28,130.67340087890625,132.08206994398435,130.1842805050191,131.38751244528612,107760100
2021-04-29,130.5755615234375,134.08745690189525,129.567974819212,133.50050652437227,151101000
2021-04-30,128.5995330810547,130.65382966034915,128.21801979298792,128.91256235309382,109839500
2021-05-03,129.65599060058594,131.15271231319818,128.9614481976195,129.16687034568793,75135100
2021-05-04,125.06806182861328,128.6288645532719,123.94308362244821,128.33538938179106,137564700
2021-05-05,125.31262969970703,127.61148620627858,125.18545364222994,126.38868542828287,84000900
2021-05-06,126.91695404052734,126.92673107390986,124.36373774806538,125.10720277127093,78128300
2021-05-07,127.5930404663086,128.62192556000028,126.87770127180185,128.2201771210303,78973300
2021-05-10,124.30059814453125,126.9365300969227,124.26140115764763,126.80915297265736,88071200
2021-05-11,123.37950134277344,123.73225929039904,120.30260126371391,121.01793322731803,126142800
2021-05-12,120.30260467529297,122.13502470718254,119.79305875777395,120.91994792228226,112172300
2021-05-13,122.45838928222656,123.61467427312743,121.76265955967637,122.07622799062943,105861300
2021-05-14,124.88854217529297,125.31970156938155,123.32070002778138,123.71266243367454,81918000
2021-05-17,123.73225402832031,124.37899310292869,122.65436304670058,124.27120325716062,74244600
2021-05-18,122.34078979492188,124.43777993260704,122.27219693905593,124.01642168198467,63342900
2021-05-19,122.18401336669922,122.40938669653873,120.39079046342964,120.68476412746298,92612000
2021-05-20,124.75135803222656,125.15312155926449,122.585774870456,122.71316695271737,76857100
2021-05-21,122.90913391113281,125.42748227973826,122.69355422979483,125.25109958373996,79295400
2021-05-24,124.54557800292969,125.36869980376578,123.40889524832689,123.4774881087248,63092900
2021-05-25,124.34960174560547,125.74106867528869,123.78125662475325,125.25111005560896,72009500
2021-05-26,124.30059814453125,124.82974625336892,123.87923988060832,124.40838798944601,56575900
2021-05-27,122.76216888427734,125.07473909754313,122.56619139883931,123.89885923279118,94625600
2021-05-28,122.1056137084961,123.2716997185338,122.04682196885067,123.04631892312548,71311100
2021-06-01,121.78224182128906,122.83073685559619,121.44907866835985,122.5661665562736,67637100
2021-06-02,122.54658508300781,122.72296780445203,121.55688909562903,121.7822624487701,59278900
2021-06-03,121.05713653564453,122.34080621458908,120.65537298589332,122.17422461028026,76229200
2021-06-04,123.35990142822266,123.62447923898972,121.36089981512367,121.57647951987867,75169300
2021-06-07,123.36967468261719,123.78123176635104,122.3211797448802,123.63424495757191,71057600
2021-06-08,124.19283294677734,125.87827381302043,123.67348585060678,124.05564720348936,74403800
2021-06-09,124.57498931884766,125.18253149773365,123.977248257251,124.65338330503849,56877900
2021-06-10,123.57547760009766,125.61367614452429,123.40889600611712,124.4671847907461,71186400
2021-06-11,124.79054260253906,124.87873768733272,123.56566486306369,123.98702310448563,53522400
2021-06-14,127.85763549804688,127.91642723799659,124.51617286716927,125.25109952078272,96906500
2021-06-15,127.03453826904297,127.9752510907451,126.78956268498881,127.32851196033258,62746300
2021-06-16,127.53427124023438,128.25940428449337,125.87824900552074,127.74985093036214,91815000
2021-06-17,129.14132690429688,129.88606227566868,127.04433642829339,127.19133075522794,96721700
2021-06-18,127.83805084228516,128.86693621675641,127.62247115663257,128.0830263985157,108953300
2021-06-21,129.64108276367188,129.74887261931582,126.61318811711466,127.68127808078076,79663300
2021-06-22,131.28729248046875,131.38528868125076,128.97472269195052,129.47448238296937,74783600
2021-06-23,131.012939453125,131.6204890694468,130.55238415861209,131.08153979372707,60214200
2021-06-24,130.72879028320312,131.93406611785448,130.25842633865025,131.74788225881792,68711000
2021-06-25,130.43479919433594,131.19912181234292,130.14082550615106,130.7777709892388,70783700
2021-06-28,132.0712127685547,132.5317679828533,130.669959847861,130.72875158549564,62111300
2021-06-29,133.59007263183594,133.7468605769358,131.64987040561977,132.09082341810688,64556100
2021-06-30,134.20741271972656,134.64836572202546,133.1393079515186,133.4332816037582,63261400
2021-07-01,134.51116943359375,134.5699611689942,133.03150764945613,133.85463680142217,52485800
2021-07-02,137.1471405029297,137.18633001828633,134.98154971442102,135.1285290871627,78852600
2021-07-06,139.16574096679688,140.2730204949,137.25493430561346,137.25493430561346,108181800
2021-07-07,141.6644744873047,141.9780354300495,139.79285761414,140.6551614207794,104911600
2021-07-08,140.36122131347656,141.16473348435932,137.84286503744906,138.73457978552972,105575500
2021-07-09,142.19363403320312,142.72277473602026,139.78306761517845,139.8810638333893,99890800
2021-07-12,141.59588623046875,143.37931564236285,141.10593506704151,143.27152578832394,76299700
2021-07-13,142.71299743652344,144.4964271377333,140.74339882279335,141.1353538362706,100827100
2021-07-14,146.15240478515625,146.56397686036559,144.71194737828577,145.1235194534951,127050800
2021-07-15,145.4958953857422,146.98535113045864,144.1338317300182,146.24063073416198,106820300
2021-07-16,143.44790649414062,146.75017267674576,142.94816167117358,145.47631156501131,93251400
2021-07-19,139.58709716796875,141.17454926069658,138.8227744741875,140.86097330831228,121434600
2021-07-20,143.21270751953125,144.1436266165373,140.08683190917176,140.57678303301844,96350000
2021-07-21,142.47779846191406,143.19313795676365,141.7232844033651,142.6051905545548,74993500
2021-07-22,143.84963989257812,145.2214969339576,142.8795313726681,143.00692343798204,77338200
2021-07-23,145.5742950439453,145.73108301310796,143.9672557403373,144.58459902383794,71447400
2021-07-26,145.9956817626953,146.818796290563,144.73159913935308,145.29015075248705,72434100
2021-07-27,143.8202667236328,146.21123076065714,142.62478470512065,146.1230281888383,104818600
2021-07-28,142.06622314453125,144.0162339928002,139.67525927689903,141.89964155731053,118931200
2021-07-29,142.71299743652344,143.60471228712836,141.67430319389587,141.78209306542092,56699500
2021-07-30,142.92855834960938,143.38911365343876,141.21372922534522,141.4783070482548,70440600
2021-08-02,142.59539794921875,143.99665116994922,142.33082012109094,143.41851235659007,62880000
2021-08-03,144.39840698242188,145.06473338535233,142.26221214218597,142.87955539064197,64786600
2021-08-04,143.99664306640625,144.81975742745607,143.34011030565534,144.31021898611445,56368300
2021-08-05,144.10446166992188,144.86878443654635,143.232349028408,144.02606767435452,46397700
2021-08-06,143.41749572753906,144.3694263865435,142.91700212338765,143.62359013779354,54126800
2021-08-09,143.368408203125,143.96704478811583,142.8090348226229,143.47635955368153,48908700
2021-08-10,142.8874969482422,144.95818852196402,142.59308291427553,143.711844263733,69023100
2021-08-11,143.14271545410156,143.98669476400684,142.81886136110603,143.32917826290446,48493500
2021-08-12,146.11622619628906,146.27324904121383,143.12304372844764,143.46652932990523,72282600
2021-08-13,146.32235717773438,146.65601957582584,145.50781781213945,146.19477421248263,59375000
2021-08-16,148.3046875,148.37339061458732,143.7413212084629,145.77275011469712,103296000
2021-08-17,147.39202880859375,148.85426118078644,146.31251533457103,147.4312770374107,92229700
2021-08-18,143.6333465576172,147.9121213324634,143.42725222182517,147.0092625234894,86326000
2021-08-19,143.96705627441406,145.2428409806357,141.80804406555308,142.32816925758922,86960300
2021-08-20,145.42929077148438,145.7335132179683,144.04555482987226,144.6932629269492,60549600
2021-08-23,146.9209747314453,147.3920283484006,145.1348733480979,145.54704713474933,60131800
2021-08-24,146.83265686035156,148.04956173285944,146.37141150401135,146.6658256638388,48606400
2021-08-25,145.59609985351562,147.519592250737,145.04653487560168,147.0190838087262,58991300
2021-08-26,144.79139709472656,146.34196428288527,144.76195717766552,145.58631977895118,48597200
2021-08-27,145.83164978027344,145.97884935283636,144.0946199514099,144.73250473188153,55802400
2021-08-30,150.26744079589844,150.63055805059383,145.84146538996188,146.22419927229765,90956700
2021-08-31,149.00146484375,149.9533952991406,148.47151645903594,149.8160040465339,86453100
2021-09-01,149.66879272460938,152.09277878484346,149.50196155532296,149.98283843704763,80313700
2021-09-02,150.78758239746094,151.83765609727,149.56086918246524,151.00348512126232,71115500
2021-09-03,151.42547607421875,151.74933014670412,150.23801114177232,150.89552760123323,57808700
2021-09-07,153.77093505859375,154.33030841689003,151.5137800748948,152.08297672118582,82278300
2021-09-08,152.2203369140625,154.11437426944298,151.11138376275437,154.05549445158968,74420200
2021-09-09,151.19972229003906,153.20171102031637,151.08194767683096,152.5932662544077,57305700
2021-09-10,146.1947479248047,152.58346376101343,145.92977372713005,152.11241016755477,140893200
2021-09-13,146.76393127441406,148.5990889424979,145.9788320399669,147.82381299473937,102404300
2021-09-14,145.36056518554688,148.25561957289722,144.17311549895538,147.5490317533872,109296300
2021-09-15,146.253662109375,146.65602765693535,143.64321266970225,145.79241672061602,83281300
2021-09-16,146.0181121826172,146.19476666188248,144.47736826246071,145.67464148744824,68034100
2021-09-17,143.33897399902344,146.04756618473306,143.04455985172558,146.04756618473306,129868800
2021-09-20,140.27708435058594,142.141682080616,138.63819761482773,141.12106347538898,123478900
2021-09-21,140.75796508789062,141.9061817623882,140.1200802460814,141.24865034298253,75834000
2021-09-22,143.1329345703125,143.7021164463889,141.02297840391432,141.759006490547,76404300
2021-09-23,144.09463500976562,144.33997763935906,142.9268016969767,143.91798052970498,64838200
2021-09-24,144.18295288085938,144.72270965382597,142.84828839430818,142.94643143467502,53477900
2021-09-27,142.6617889404297,143.24080877055397,141.1406770273248,142.75993195557527,74150700
2021-09-28,139.26629638671875,142.05338511565432,139.0503936707916,140.58132931134702,108972300
2021-09-29,140.16912841796875,141.75894358779652,139.3840291456937,139.81583449417113,74602000
2021-09-30,138.86390686035156,141.6902583077313,138.64800418175875,140.98367044588636,89056700
2021-10-01,139.9924774169922,140.25745160999782,136.51843289284824,139.25644963882814,94639600
2021-10-04,136.54788208007812,139.56069651109203,135.69409459126777,139.11906783458025,98322000
2021-10-05,138.48117065429688,139.59012394137855,136.76377254220841,136.89135547952526,80861100
2021-10-06,139.35458374023438,139.50178329662984,135.79220473023892,136.87171805888073,83221100
2021-10-07,140.62057495117188,141.53325731976742,140.06120154260262,140.3948639248738,61732700
2021-10-08,140.23780822753906,141.49396099877396,139.9041459233565,141.3467614453176,58773200
2021-10-11,140.14950561523438,142.1122464318601,139.16813520692153,139.61957218353604,64452200
2021-10-12,138.87371826171875,140.58130812824112,138.41247298124185,140.5616765276079,73035900
2021-10-13,138.284912109375,138.7657740406363,136.60676207042818,138.6087661510849,78762700
2021-10-14,141.08180236816406,141.19957699805144,138.87371898295444,139.46254720881987,69907100
2021-10-15,142.14170837402344,142.20058821172304,140.83648373175217,141.0916496611523,67940300
2021-10-18,143.81980895996094,144.10439973541497,140.4929645079589,140.77755528341294,85589200
2021-10-19,145.9886474609375,146.39101289718135,143.81982737932438,144.2712493533105,76378900
2021-10-20,146.4793243408203,146.96020117455672,145.36056280732043,145.92975937341998,58418800
2021-10-21,146.6952362060547,146.852259056455,145.1152293383939,146.0377198663419,61421000
2021-10-22,145.9199676513672,147.38219996847627,145.87089613630118,146.90133805459163,58883400
2021-10-25,145.87091064453125,146.5873069172707,144.86990854081654,145.91015887577328,50720600
2021-10-26,146.53823852539062,148.02991078440542,146.23400111612685,146.54804683877686,60893400
2021-10-27,146.07701110839844,146.94060700233715,145.72371711443793,146.57750469378993,56094900
2021-10-28,149.72767639160156,150.31648959684864,146.93076499947935,147.0289080209485,100077900
2021-10-29,147.00924682617188,147.14663804385583,143.68240272162797,144.47731012212222,124953200
2021-11-01,146.18495178222656,146.9111563462423,145.0465584432789,146.214391698361,74588300
2021-11-02,147.22520446777344,148.7463317156188,145.8807167195942,145.89054000814804,69122000
2021-11-03,148.66783142089844,149.1388850965005,147.02894438379172,147.58831781584547,54511500
2021-11-04,148.14767456054688,149.59027519786,147.83362886091194,148.7561193854356,60394600
2021-11-05,148.67840576171875,149.58258253436696,147.47938515102905,149.27791606706361,65463900
2021-11-08,147.8528289794922,148.96340074214248,147.5776454448072,148.80614872335738,55020900
2021-11-09,148.21646118164062,148.82579400908614,147.47935921435865,147.6169509817295,56787900
2021-11-10,145.37615966796875,147.54816002545584,145.3073712836708,147.44005113894966,65187100
2021-11-11,145.32705688476562,146.86022697622457,145.14032193837838,146.3983234198743,41000000
2021-11-12,147.4105987548828,147.81353650941713,144.94375410603553,145.8774137755265,63804000
2021-11-15,147.42039489746094,149.26806864568343,146.86019019858912,147.78402707270035,59222800
2021-11-16,148.4031982421875,148.8847769331927,146.77174226503004,147.3614298460006,59256200
2021-11-17,150.85037231445312,152.3343988008495,148.39336588218137,148.40318850921466,88807000
2021-11-18,155.155029296875,155.9412743134846,150.4179289405513,151.06658220398245,137827700
2021-11-19,157.78897094726562,158.25088939976666,153.83810003292044,154.93883421945299,117305600
2021-11-22,158.2509002685547,162.85040986078795,158.23124001490817,158.89953867509402,117467900
2021-11-23,158.63418579101562,159.01747824025801,156.32459347097884,158.34916461294523,96041900
2021-11-24,159.1550750732422,159.35163261820963,156.89462581516804,157.9855374355737,69463600
2021-11-26,154.11329650878906,157.69069791152225,153.67103827148128,156.82584169085234,76959800
2021-11-29,157.48431396484375,158.417973553797,156.05923801728514,156.6292653970327,88748200
2021-11-30,162.45729064941406,162.673508444908,157.1698072809554,157.23861066878493,174048100
2021-12-01,161.93638610839844,167.3712832030322,161.70050808933323,164.59977271543113,152052500
2021-12-02,160.9437713623047,161.3762069674829,155.08627542774454,156.0101124031017,136739200
2021-12-03,159.05679321289062,162.1231479856483,156.97325618498053,161.19931100266786,118023100
2021-12-06,162.4769287109375,164.99290090063192,161.45480563613842,161.46462826318137,107497000
2021-12-07,168.23614501953125,168.62927506471814,165.44498918240458,166.17226851871695,120405400
2021-12-08,172.069091796875,172.93396293794615,167.76441134011625,169.16982694435688,116998900
2021-12-09,171.55801391601562,173.71035393992497,170.9290208721844,171.9020008134574,108923700
2021-12-10,176.36395263671875,176.54086493199145,171.68581688842568,172.19687852363788,115402700
2021-12-13,172.71775817871094,178.99786706027314,172.51136300579722,178.00522669948663,153237000
2021-12-14,171.33200073242188,174.68336162152622,169.24846375567876,172.23617743924208,139380400
2021-12-15,176.21653747558594,176.41309502787303,169.34674079975917,172.0985915209184,131063300
2021-12-16,169.29759216308594,178.0248851678291,167.8135654456889,176.19687149781882,150185800
2021-12-17,168.19683837890625,170.48677026390172,166.77177759111154,167.0076406202552,195432700
2021-12-20,166.83074951171875,167.64647750919124,164.58013804602012,165.38602841932968,107499100
2021-12-21,170.01502990722656,170.22141005857458,166.21157358651485,168.60961436850548,91185900
2021-12-22,172.61947631835938,172.83569412545992,169.18948928424598,170.06418314156005,92135300
2021-12-23,173.2484588623047,173.80866359990947,172.25583353339374,172.82586089930805,68356600
2021-12-27,177.22885131835938,177.31729998150618,174.02491921674502,174.04456447763383,74919600
2021-12-28,176.20669555664062,178.21162153170226,175.45977087759823,177.0617441326432,79144300
2021-12-29,176.29515075683594,177.5236541153346,175.07647002650884,176.2460076232202,62348900
2021-12-30,175.1354217529297,177.46467413151436,175.0273128661905,176.3835852641225,59773000
2021-12-31,174.5162811279297,176.1477221985718,174.21159969660636,175.02732773011687,64062300
2022-01-03,178.87991333007812,179.73496187327837,174.653873733677,174.77180525837534,104487900
2022-01-04,176.60963439941406,179.79392040563258,176.0396070589959,179.4892539814939,99310400
2022-01-05,171.9118194580078,177.0715328218442,171.63663594498001,176.5211657957886,94537600
2022-01-06,169.04205322265625,172.28530491748282,168.68824367419558,169.73001206789144,96904000
2022-01-07,169.20912170410156,171.14524402422893,168.08872734087262,169.91674077523325,86709100
2022-01-10,169.2288055419922,169.53347199078678,165.27793434356843,166.17228843262194,106765600
2022-01-11,172.069091796875,172.1673630652104,167.88235785704865,169.35656184948618,76138300
2022-01-12,172.5113525390625,174.13297095610363,171.8135710369917,173.09120251884048,74805200
2022-01-13,169.2288055419922,173.5826144650006,168.835675449693,172.7570637657418,84505800
2022-01-14,170.09365844726562,170.7914399169012,168.1476984416165,168.3933990992247,80440800
2022-01-18,166.87991333007812,169.57278332194957,166.49662084966823,168.56049766865218,90956700
2022-01-19,163.37130737304688,168.13790701368765,163.08630115574192,167.07647817629606,94815000
2022-01-20,161.68087768554688,166.7619661877595,161.3565509731018,164.10840171802175,91420500
2022-01-21,159.6169891357422,163.46957389675498,159.50888023954428,161.59241715203612,122848900
2022-01-24,158.840576171875,159.50888984216238,152.03958291935942,157.26810076459748,162294600
2022-01-25,157.03219604492188,159.960943553215,154.31966630533267,156.24595097657829,115798400
2022-01-26,156.9437713623047,161.5629412237311,155.10593504422843,160.6882473882618,108275300
2022-01-27,156.4818572998047,161.02240127110773,155.55802030212934,159.65630602886313,121954600
2022-01-28,167.40077209472656,167.42043234611594,160.00026956448573,162.86022878833853,179935700
2022-01-31,171.77423095703125,171.9904487208476,166.59485724513786,167.2336879096415,115541600
2022-02-01,171.607177734375,171.83321815334287,169.3467285555597,171.01749012376968,86213900
2022-02-02,172.81602478027344,172.8553452866124,170.34919537896823,171.74477342641566,84914300
2022-02-03,169.9265594482422,173.20913145041823,169.15997463841794,171.47938931840278,89418100
2022-02-04,169.64120483398438,171.32394513354754,167.9584645344212,168.94251932550307,82465400
2022-02-07,168.9228515625,171.1763304609041,168.22416604358875,170.1037143263292,77251200
2022-02-08,172.04229736328125,172.55401004838063,168.69650213361186,168.9917215679186,74829200
2022-02-09,173.46917724609375,173.83327271357754,172.11117683042102,173.24284884864312,71285000
2022-02-10,169.37551879882812,172.68194375053233,168.8146153330359,171.36331383328056,90865900
2022-02-11,165.9510040283203,170.32020982591467,165.36056513089437,169.5821687118747,98670700
2022-02-14,166.1871795654297,166.87601492289843,163.90416522012222,164.70124720629926,86185500
2022-02-15,170.03482055664062,170.19227292675632,167.5353279968633,168.24384864689935,62527400
2022-02-16,169.79869079589844,170.57608762783394,167.3385533314997,169.10985530896428,61177400
2022-02-17,166.1871795654297,169.1688644106395,165.78371349338204,168.30289138097328,69589300
2022-02-18,164.6323699951172,167.82069791691148,163.54006857345092,167.1121922796674,82772700
2022-02-22,161.6999053955078,164.03211066057264,159.56449308823295,162.3493702057695,91162800
2022-02-23,157.5176544189453,163.50069421366558,157.20274968475783,162.90042020266935,90009200
2022-02-24,160.14508056640625,160.25332719300383,149.57632680623354,150.14708038143124,141147500
2022-02-25,162.22146606445312,162.48715009234238,158.30491651486224,161.22756094554026,91974200
2022-02-28,162.48712158203125,162.78234102115098,159.84001180321536,160.4599711238184,95056600
2022-03-01,160.59774780273438,163.94354328714707,159.3873645469528,162.07383007117033,83474400
2022-03-02,163.90415954589844,164.69140636238802,160.35172123734418,161.76876250392863,79724800
2022-03-03,163.5794219970703,166.21669661748916,162.91027195360368,165.78371011148872,76678400
2022-03-04,160.56822204589844,162.9102773059474,159.51529120397137,161.86718160657645,83737200
2022-03-07,156.7599639892578,162.38875977204634,156.5041000801844,160.75522487368383,96418800
2022-03-08,154.92958068847656,160.28284087725882,153.31573151528343,156.28758103481016,131148300
2022-03-09,160.35171508789062,160.80438687004462,156.86816795403388,158.905153435018,91454900
2022-03-10,155.99237060546875,157.83254827067594,153.49286301272676,157.64557545679153,105342000
2022-03-11,152.2627716064453,156.7402232616393,152.03644324155346,156.39579812836195,96970100
2022-03-14,148.2183380126953,151.66253001815127,147.70664029732,149.035105347276,108732100
2022-03-15,152.61705017089844,153.089407270085,147.98216062819657,148.49385829575584,92964300
2022-03-16,157.0452880859375,157.44875412209134,151.9970976174266,154.54579572106195,102300200
2022-03-17,158.05886840820312,158.43281401642653,155.11655432923627,156.08092377543556,75615400
2022-03-18,161.36529541015625,161.85732279036876,157.212583119924,157.95062419024276,123511700
2022-03-21,162.74301147460938,163.69754597170976,160.41079104635503,160.90281851844856,95811400
2022-03-22,166.1281280517578,166.71855188517935,162.28047042303692,162.87089425645846,81532000
2022-03-23,167.4959716796875,169.88721760148997,164.9767788153055,165.3113688542094,98062700
2022-03-24,171.29444885253906,171.36332488957797,167.49599622256298,168.33243390367338,90131400
2022-03-25,171.93406677246094,172.48513509296794,169.99547749215097,171.10746429170044,80546200
2022-03-28,172.80003356933594,172.92795048627315,169.25743018713217,169.42471770580778,90371900
2022-03-29,176.1064453125,176.15563603779327,173.528211647518,173.87263681747436,100589400
2022-03-30,174.93544006347656,176.74609743731983,173.88249413539714,175.7030016679424,92633200
2022-03-31,171.8258056640625,175.19127120838715,171.6191475535364,175.0042983977884,103049300
2022-04-01,171.53060913085938,172.09152763755276,169.19840379678678,171.2550749570232,78751300
2022-04-04,175.5947265625,175.64393230157518,171.6585076842211,171.78643960271984,76468400
2022-04-05,172.2686309814453,175.4569739407951,171.638836509714,174.66972709725982,73401800
2022-04-06,169.09014892578125,170.86145068243167,167.4172586616336,169.61169680197753,89058800
2022-04-07,169.3952178955078,170.59576613151657,167.14173867476228,168.43084825224216,77594700
2022-04-08,167.37789916992188,169.04095440141643,166.50209088425444,169.04095440141643,76575500
2022-04-11,163.10707092285156,166.33476922464124,162.8610572412183,166.0198795202021,72246700
2022-04-12,164.9866180419922,167.16137056561655,163.9828780227514,165.3408783419899,79265200
2022-04-13,167.68295288085938,168.31274743098942,164.11084372073287,164.72095296806577,70618900
2022-04-14,162.65443420410156,168.53909354843174,162.40842046943686,167.89944882901148,75329400
2022-04-18,162.43795776367188,163.94356063555975,160.96187533903773,161.3062855621602,69023900
2022-04-19,164.73077392578125,165.14409017149563,161.2964321500132,162.3887336211493,67723800
2022-04-20,164.5634765625,166.1871759578773,163.45150487225482,166.06907917381437,67929800
2022-04-21,163.7664031982422,168.7949239860417,163.26454063992998,166.21670513338208,87227800
2022-04-22,159.21022033691406,165.1932753547798,158.92485105020066,163.80576949112535,84882400
2022-04-25,160.28282165527344,160.56819088887514,155.93330202737678,158.55087591044014,96046400
2022-04-26,154.29978942871094,159.75144619433357,154.22106324602348,159.66288486961668,95623200
2022-04-27,154.07345581054688,157.24209821717469,152.9024282829644,153.42397608702464,88063200
2022-04-28,161.03073120117188,161.89670425341123,156.3958263617354,156.71073111363518,130216800
2022-04-29,155.13624572753906,163.54991794930683,154.7426297819827,159.25943807460507,131747600
2022-05-02,155.4413299560547,155.70701398729622,150.82610973572451,154.2112612412753,123055300
2022-05-03,156.93707275390625,158.14747110367338,153.82747065183054,155.62827792248643,88966500
2022-05-04,163.37278747558594,163.82544428980776,156.7205671988061,157.12403328379716,108256500
2022-05-05,154.27024841308594,161.463685349551,152.4792617806375,161.23735698918603,130525300
2022-05-06,154.99952697753906,157.12821179757466,151.94446922447622,153.7479370549887,116124600
2022-05-09,149.855224609375,153.5705662251753,149.29349706523496,152.68360662844097,131577900
2022-05-10,152.2697296142578,154.46740731794827,150.71263648010404,153.2650950882542,115366700
2022-05-11,144.37583923339844,153.19606667734942,143.69584140711092,151.2743434971103,142689800
2022-05-12,140.49298095703125,144.08020299470905,136.78750364436277,140.6999427258126,182602000
2022-05-13,144.97702026367188,145.95267144882655,141.03501714594583,142.49355408899086,113990900
2022-05-16,143.42977905273438,145.3810814533927,142.08949737035988,143.43964368471316,86643800
2022-05-17,147.07614135742188,147.5984555661727,144.55324673702833,146.70164625018603,78336300
2022-05-18,138.77821350097656,145.2233813560545,137.87153963890293,144.72078142086878,109742900
2022-05-19,135.35853576660156,139.6060416476657,134.6194101946053,137.85185149313176,136095600
2022-05-20,135.5950469970703,138.65995498562737,130.68725738522548,137.07329814838306,137426100
2022-05-23,141.03500366210938,141.18282274987226,135.65416330433425,135.79213279876197,117726300
2022-05-24,138.32485961914062,139.9115161270146,135.33879411636306,138.76833186496543,104132700
2022-05-25,138.48251342773438,139.7340880455225,136.33411484466612,136.4228062671786,92482700
2022-05-26,141.69529724121094,142.24717525757603,135.1515728345783,135.3979480231376,90601500
2022-05-27,147.47032165527344,147.50973506608682,143.15382385017716,143.28194375102797,90978500
2022-05-31,146.68190002441406,148.47551826509655,144.710898900611,146.90857598068396,103718400
2022-06-01,146.55381774902344,149.53988370849348,145.53873817938137,147.72655096677192,74286600
2022-06-02,149.01756286621094,149.07669050037924,144.73062893844732,145.68656579095972,72348100
2022-06-03,143.27210998535156,145.82455342819665,142.36545106101252,144.770060362495,88570300
2022-06-06,144.02108764648438,146.41586243222446,142.79906122963087,144.89818276511863,71598400
2022-06-07,146.55381774902344,146.83960633947197,142.0106588574211,142.25703403584302,67808200
2022-06-08,145.814697265625,147.69699226544608,145.3219468917094,146.42570291726497,53950200
2022-06-09,140.57183837890625,145.80484540213257,140.4634326856499,144.9474644884546,69473000
2022-06-10,135.14170837402344,138.71906549283727,135.07271611079338,138.2460293933542,91437900
2022-06-13,129.9678192138672,133.23967326736573,129.5341965596281,130.94345514835987,122207100
2022-06-14,130.8350830078125,131.9487037426672,129.5736431654767,131.1997285355144,84784300
2022-06-15,133.46633911132812,135.3486488673454,130.24376297463832,132.34286902822936,91533000
2022-06-16,128.17420959472656,130.47042786825955,127.16899474112004,130.16492507881696,108123900
2022-06-17,129.65245056152344,131.15041561507837,127.92782459091552,128.18406435914898,134520300
2022-06-21,133.8999786376953,135.07272690596213,131.3869638200352,131.48550486996535,81000500
2022-06-22,133.38754272460938,135.76258828513818,131.9684191301138,132.83564963087838,73409200
2022-06-23,136.2651824951172,136.58053489148253,133.66346131552876,134.83620952437622,72433800
2022-06-24,139.60601806640625,139.85239321545572,137.74342254109405,137.87152739306867,89116800
2022-06-27,139.60601806640625,141.40948596195392,138.92602024902237,140.63093206993196,70207900
2022-06-28,135.4472198486328,141.34050987783795,135.32896457557,140.06922057977073,67083400
2022-06-29,137.2112579345703,138.63038134531047,134.6883785543866,135.46693252662052,66242400
2022-06-30,134.73764038085938,136.36371032139607,131.83041667995218,135.25995448479154,98964500
2022-07-01,136.91558837890625,137.02399404422195,133.69301230892643,134.06749230384347,71051600
2022-07-05,139.50746154785156,139.5567395850138,134.9445889899598,135.77242091666662,73353800
2022-07-06,140.8477325439453,142.03033016068872,139.03441519576913,139.30050454673838,74064300
2022-07-07,144.22804260253906,144.42513974752345,141.20254804373226,141.2123976378396,66253700
2022-07-08,144.9080047607422,145.4106197017086,142.89759010951482,143.1538148575739,64547800
2022-07-11,142.7694549560547,144.51379508007224,141.69526300251138,143.55785837644726,63141600
2022-07-12,143.74514770507812,146.2975911754457,142.94689446077814,143.64659160977368,77588800
2022-07-13,143.38050842285156,144.3265807145126,140.0593606954875,140.91675656689353,71185600
2022-07-14,146.31729125976562,146.79032738889836,141.17297636311127,141.99094375492155,78140700
2022-07-15,147.99264526367188,148.67264318460957,146.05120759050547,147.6083005741264,76259900
2022-07-18,144.9375762939453,149.37232886647305,144.57293085689554,148.55436158747918,81420900
2022-07-19,148.81060791015625,149.0372688640094,144.77991359630315,145.77526390456921,82982400
2022-07-20,150.82102966308594,151.49117799927419,148.18974443892895,148.92887000877803,64823400
2022-07-21,153.09754943847656,153.31436080918664,149.73698823001865,152.25986777550145,65086600
2022-07-22,151.8557891845703,154.01403798046638,151.18565597102892,153.13694301712763,66675400
2022-07-25,150.73233032226562,152.7920231935369,150.07204665223094,151.7769586670234,53623900
2022-07-26,149.40191650390625,150.87030296581528,148.61351291334188,150.05233555639018,55138700
2022-07-27,154.51666259765625,155.04884144648923,149.9538041551516,150.3677126833835,78620700
2022-07-28,155.06854248046875,155.3543310693815,152.17116799178928,154.70389699283152,81378700
